"Permit #","Record Type","Permit Type","Record Status","Open Date","Updated Date","Date Assigned","Date Status","Task","Status","Description","APN","Address"
"Y19-007","Planning Project","Design Review Antenna","Approved","1/24/2019","3/4/2020","1/28/2020","3/3/2020","Staff Level Decision","Approved","Verizon Wireless @ EBMUD","171260006","1841 GEARY RD, WALCR, CA "
"Y19-007","Planning Project","Use Permit Conditional","Approved","1/24/2019","3/4/2020","1/28/2020","3/3/2020","Staff Level Decision","Approved","Verizon Wireless @ EBMUD","171260006","1841 GEARY RD, WALCR, CA "
"Y19-007","Planning Project","Use Permit Conditional","Approved","1/24/2019","3/4/2020","3/4/2020","3/3/2020","Close Out","Approved","Verizon Wireless @ EBMUD","171260006","1841 GEARY RD, WALCR, CA "
"Y19-008","Planning Project","Other","Close Out","1/28/2019","1/31/2019","1/28/2019","1/28/2019","Intake Review","Application Accepted","ZCL FOR 1372 & 1388 S CALIFORNIA BLVD","184070024","1372 S CALIFORNIA BL, WALCR, CA "
"Y19-008","Planning Project","Other","Close Out","1/28/2019","1/31/2019","1/31/2019","1/31/2019","Planning Review","Assigned - Notify Applicant","ZCL FOR 1372 & 1388 S CALIFORNIA BLVD","184070024","1372 S CALIFORNIA BL, WALCR, CA "
"Y19-008","Planning Project","Other","Close Out","1/28/2019","1/31/2019","","1/31/2019","CEQA Review","Project Exempt","ZCL FOR 1372 & 1388 S CALIFORNIA BLVD","184070024","1372 S CALIFORNIA BL, WALCR, CA "
"Y19-008","Planning Project","Other","Close Out","1/28/2019","2/12/2019","1/31/2019","2/12/2019","Planning Review","No Comments","ZCL FOR 1372 & 1388 S CALIFORNIA BLVD","184070024","1372 S CALIFORNIA BL, WALCR, CA "
"Y19-008","Planning Project","Other","Close Out","1/28/2019","2/12/2019","2/12/2019","2/12/2019","Consolidated Comments","Deemed Complete","ZCL FOR 1372 & 1388 S CALIFORNIA BLVD","184070024","1372 S CALIFORNIA BL, WALCR, CA "
"Y19-008","Planning Project","Other","Close Out","1/28/2019","2/12/2019","2/12/2019","2/12/2019","Staff Analysis","Staff Level Decision","ZCL FOR 1372 & 1388 S CALIFORNIA BLVD","184070024","1372 S CALIFORNIA BL, WALCR, CA "
"Y19-008","Planning Project","Other","Close Out","1/28/2019","2/12/2019","2/12/2019","2/12/2019","Staff Level Decision","Completed","ZCL FOR 1372 & 1388 S CALIFORNIA BLVD","184070024","1372 S CALIFORNIA BL, WALCR, CA "
"Y19-008","Planning Project","Other","Close Out","1/28/2019","2/12/2019","2/12/2019","2/12/2019","Close Out","Completed","ZCL FOR 1372 & 1388 S CALIFORNIA BLVD","184070024","1372 S CALIFORNIA BL, WALCR, CA "
"Y19-009","Planning Project","Design Review Other","Close Out","1/30/2019","1/30/2019","1/30/2019","1/30/2019","Intake Review","Application Accepted","Beacon gas station rebranding","184080019","1387 S CALIFORNIA BLVD, WALCR, CA 94596"
"Y19-009","Planning Project","Design Review Other","Close Out","1/30/2019","2/8/2019","1/30/2019","2/8/2019","Building Review","No Comments","Beacon gas station rebranding","184080019","1387 S CALIFORNIA BLVD, WALCR, CA 94596"
"Y19-009","Planning Project","Design Review Other","Close Out","1/30/2019","3/21/2019","","3/21/2019","CEQA Review","Project Exempt","Beacon gas station rebranding","184080019","1387 S CALIFORNIA BLVD, WALCR, CA 94596"
"Y19-009","Planning Project","Design Review Other","Close Out","1/30/2019","3/21/2019","3/21/2019","3/21/2019","Consolidated Comments","Deemed Complete","Beacon gas station rebranding","184080019","1387 S CALIFORNIA BLVD, WALCR, CA 94596"
"Y19-009","Planning Project","Design Review Other","Close Out","1/30/2019","3/21/2019","3/21/2019","3/21/2019","Staff Analysis","Staff Level Decision","Beacon gas station rebranding","184080019","1387 S CALIFORNIA BLVD, WALCR, CA 94596"
"Y19-009","Planning Project","Design Review Other","Close Out","1/30/2019","3/21/2019","1/30/2019","3/21/2019","Planning Review","No Comments","Beacon gas station rebranding","184080019","1387 S CALIFORNIA BLVD, WALCR, CA 94596"
"Y19-009","Planning Project","Design Review Other","Close Out","1/30/2019","3/21/2019","3/21/2019","3/21/2019","Staff Level Decision","Approved","Beacon gas station rebranding","184080019","1387 S CALIFORNIA BLVD, WALCR, CA 94596"
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","2/4/2019","2/4/2019","2/4/2019","Intake Review","Application Accepted","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","2/27/2019","2/26/2019","2/27/2019","Traffic Engineering Review","No Comments","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","3/28/2019","3/28/2019","2/27/2019","Consolidated Comments","Deemed Incomplete","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","3/28/2019","2/26/2019","2/27/2019","Planning Review","Comments","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","2/27/2019","2/26/2019","2/27/2019","Building Review","No Comments","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","2/27/2019","2/26/2019","2/27/2019","Engineering Review","No Comments","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","3/28/2019","3/28/2019","3/7/2019","Planning Review","Comments","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","3/28/2019","3/28/2019","3/7/2019","Resubmittal","Route for Review","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","3/28/2019","3/28/2019","3/7/2019","Consolidated Comments","Deemed Incomplete","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","3/28/2019","3/28/2019","3/13/2019","Staff Analysis","Set for Hearing","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","3/28/2019","3/28/2019","3/13/2019","Planning Review","No Comments","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","3/28/2019","3/28/2019","3/13/2019","Planning Review","No Comments","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","3/28/2019","3/28/2019","3/13/2019","Consolidated Comments","Deemed Complete","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","3/28/2019","3/28/2019","3/13/2019","Consolidated Comments","Deemed Complete","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","3/28/2019","","3/28/2019","CEQA Review","Project Exempt","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","3/28/2019","3/28/2019","3/28/2019","Resubmittal","Route for Review","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","7/19/2019","3/28/2019","7/19/2019","Planning Commission","Approved","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","7/19/2019","7/19/2019","7/19/2019","Close Out","Approved - Closed","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-010","Planning Project","Use Permit Conditional","Approved - Closed","2/4/2019","7/19/2019","7/19/2019","7/19/2019","Close Out","Approved","HUNTINGTON LEARNING CENTER","184070017","1536 NEWELL AV, WALCR, CA "
"Y19-011","Planning Project","Design Review Commercial","Close Out","2/7/2019","3/4/2019","2/7/2019","2/7/2019","Planning Review","Assigned - Notify Applicant","Kaiperm Credit Union Exterior ATM","143140001","325 N WIGET LN, #130, WALCR, CA "
"Y19-011","Planning Project","Design Review Commercial","Close Out","2/7/2019","2/7/2019","2/7/2019","2/7/2019","Intake Review","Application Accepted","Kaiperm Credit Union Exterior ATM","143140001","325 N WIGET LN, #130, WALCR, CA "
"Y19-011","Planning Project","Design Review Commercial","Close Out","2/7/2019","2/7/2020","3/4/2019","2/14/2019","Consolidated Comments","Deemed Incomplete","Kaiperm Credit Union Exterior ATM","143140001","325 N WIGET LN, #130, WALCR, CA "
"Y19-011","Planning Project","Design Review Commercial","Close Out","2/7/2019","3/4/2019","3/4/2019","2/14/2019","Planning Review","Comments","Kaiperm Credit Union Exterior ATM","143140001","325 N WIGET LN, #130, WALCR, CA "
"Y19-011","Planning Project","Design Review Commercial","Close Out","2/7/2019","2/19/2019","2/7/2019","2/19/2019","Building Review","No Comments","Kaiperm Credit Union Exterior ATM","143140001","325 N WIGET LN, #130, WALCR, CA "
"Y19-011","Planning Project","Design Review Commercial","Close Out","2/7/2019","3/21/2019","3/4/2019","3/15/2019","Staff Analysis","Staff Level Decision","Kaiperm Credit Union Exterior ATM","143140001","325 N WIGET LN, #130, WALCR, CA "
"Y19-011","Planning Project","Design Review Commercial","Close Out","2/7/2019","3/21/2019","3/21/2019","3/15/2019","Staff Level Decision","Approved","Kaiperm Credit Union Exterior ATM","143140001","325 N WIGET LN, #130, WALCR, CA "
"Y19-011","Planning Project","Design Review Commercial","Close Out","2/7/2019","3/21/2019","","3/21/2019","CEQA Review","Project Exempt","Kaiperm Credit Union Exterior ATM","143140001","325 N WIGET LN, #130, WALCR, CA "
"Y19-013","Planning Project","Other","Close Out","2/20/2019","2/20/2019","2/20/2019","2/20/2019","Intake Review","Application Accepted","ZCL Brio Apartments","173150028","161 N CIVIC DR, WALCR, CA 94596"
"Y19-013","Planning Project","Other","Close Out","2/20/2019","2/22/2019","2/20/2019","2/22/2019","Planning Review","Assigned - Notify Applicant","ZCL Brio Apartments","173150028","161 N CIVIC DR, WALCR, CA 94596"
"Y19-013","Planning Project","Other","Close Out","2/20/2019","3/4/2019","3/4/2019","3/4/2019","Staff Level Decision","Completed","ZCL Brio Apartments","173150028","161 N CIVIC DR, WALCR, CA 94596"
"Y19-013","Planning Project","Other","Close Out","2/20/2019","3/4/2019","2/22/2019","3/4/2019","Planning Review","Assigned - Notify Applicant","ZCL Brio Apartments","173150028","161 N CIVIC DR, WALCR, CA 94596"
"Y19-013","Planning Project","Other","Close Out","2/20/2019","3/4/2019","","3/4/2019","CEQA Review","Project Exempt","ZCL Brio Apartments","173150028","161 N CIVIC DR, WALCR, CA 94596"
"Y19-013","Planning Project","Other","Close Out","2/20/2019","3/4/2019","3/4/2019","3/4/2019","Staff Analysis","Staff Level Decision","ZCL Brio Apartments","173150028","161 N CIVIC DR, WALCR, CA 94596"
"Y19-013","Planning Project","Other","Close Out","2/20/2019","3/4/2019","3/4/2019","3/4/2019","Planning Review","Assigned - Notify Applicant","ZCL Brio Apartments","173150028","161 N CIVIC DR, WALCR, CA 94596"
"Y19-013","Planning Project","Other","Close Out","2/20/2019","3/4/2019","3/4/2019","3/4/2019","Planning Review","No Comments","ZCL Brio Apartments","173150028","161 N CIVIC DR, WALCR, CA 94596"
"Y19-013","Planning Project","Other","Close Out","2/20/2019","3/4/2019","3/4/2019","3/4/2019","Consolidated Comments","Deemed Complete","ZCL Brio Apartments","173150028","161 N CIVIC DR, WALCR, CA 94596"
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","2/20/2019","2/20/2019","2/20/2019","Intake Review","Application Accepted","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","2/26/2019","2/25/2019","2/26/2019","Planning Review","Assigned - Notify Applicant","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","3/12/2019","2/20/2019","3/12/2019","Police Review","Comments","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","3/12/2019","3/12/2019","3/12/2019","Consolidated Comments","Deemed Incomplete","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","3/12/2019","2/27/2019","3/12/2019","Planning Review","Comments","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","3/12/2019","","3/12/2019","CEQA Review","Project Exempt","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","3/12/2019","2/21/2019","3/12/2019","Building Review","No Comments","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","4/8/2019","3/12/2019","4/8/2019","Resubmittal","Route for Review","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","5/9/2019","4/8/2019","5/9/2019","Planning Review","No Comments","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","5/9/2019","4/8/2019","5/9/2019","Police Review","Comments","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","5/9/2019","5/9/2019","5/9/2019","Consolidated Comments","Deemed Complete","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","12/16/2019","5/9/2019","10/1/2019","Staff Analysis","Set for Hearing","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","12/16/2019","12/16/2019","10/10/2019","Planning Commission","Approved","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","1/22/2020","12/16/2019","10/11/2019","Planning Commission","Approved","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-014","Planning Project","Use Permit Conditional","Close Out","2/20/2019","12/16/2019","12/16/2019","12/16/2019","Close Out","Approved","1515 Restaurant CUP ALCH","178220038","1515 N MAIN ST, WALCR, CA "
"Y19-015","Planning Project","Design Review Residential","Close Out","2/21/2019","2/21/2019","2/21/2019","2/21/2019","Intake Review","Application Accepted","GERSHEN SFR ADDITION OH","182410008","2073 ROCKSPRING PL, WALCR, CA 94596"
"Y19-015","Planning Project","Design Review Residential","Close Out","2/21/2019","2/22/2019","2/21/2019","2/22/2019","Building Review","No Comments","GERSHEN SFR ADDITION OH","182410008","2073 ROCKSPRING PL, WALCR, CA 94596"
"Y19-015","Planning Project","Design Review Residential","Close Out","2/21/2019","3/21/2019","2/21/2019","3/11/2019","Planning Review","No Comments","GERSHEN SFR ADDITION OH","182410008","2073 ROCKSPRING PL, WALCR, CA 94596"
"Y19-015","Planning Project","Design Review Residential","Close Out","2/21/2019","3/21/2019","3/21/2019","3/21/2019","Consolidated Comments","Deemed Complete","GERSHEN SFR ADDITION OH","182410008","2073 ROCKSPRING PL, WALCR, CA 94596"
"Y19-015","Planning Project","Design Review Residential","Close Out","2/21/2019","3/21/2019","3/21/2019","3/21/2019","Staff Level Decision","Approved","GERSHEN SFR ADDITION OH","182410008","2073 ROCKSPRING PL, WALCR, CA 94596"
"Y19-015","Planning Project","Design Review Residential","Close Out","2/21/2019","3/21/2019","2/21/2019","3/21/2019","Other Review","No Comments","GERSHEN SFR ADDITION OH","182410008","2073 ROCKSPRING PL, WALCR, CA 94596"
"Y19-015","Planning Project","Design Review Residential","Close Out","2/21/2019","3/21/2019","","3/21/2019","CEQA Review","Project Exempt","GERSHEN SFR ADDITION OH","182410008","2073 ROCKSPRING PL, WALCR, CA 94596"
"Y19-015","Planning Project","Design Review Residential","Close Out","2/21/2019","3/21/2019","2/21/2019","3/21/2019","Engineering Review","No Comments","GERSHEN SFR ADDITION OH","182410008","2073 ROCKSPRING PL, WALCR, CA 94596"
