Permit Number,Permit Type,Permit Type Definition,Permit Creation Date,Block,Lot,Street Number,Street Number Suffix,Street Name,Street Suffix,Unit,Unit Suffix,Description,Current Status,Current Status Date,Filed Date,Issued Date,Completed Date,First Construction Document Date,Structural Notification,Number of Existing Stories,Number of Proposed Stories,Voluntary Soft-Story Retrofit,Fire Only Permit,Permit Expiration Date,Estimated Cost,Revised Cost,Existing Use,Existing Units,Proposed Use,Proposed Units,Plansets,TIDF Compliance,Existing Construction Type,Existing Construction Type Description,Proposed Construction Type,Proposed Construction Type Description,Site Permit,Supervisor District,Neighborhoods - Analysis Boundaries,Zipcode,Location,Record ID
201801199105,2,new construction wood frame,01/19/2018,5697,006,332,,Bradford,St,,,"to erect 2 stories, 1 basement, type v-b, sigle family dwelling.",issued,12/18/2020,01/19/2018,12/18/2020,,01/06/2022,,,2,,,12/03/2023,450000,650000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.40987378703858 37.73766742665266),1494241510606
201801239223,2,new construction wood frame,01/23/2018,6700,032,2476,,Diamond,St,,,"erect a 3 stories, no basement, type v-b,  one family dwelling.",complete,12/08/2021,01/23/2018,07/16/2019,12/08/2021,10/03/2019,,,3,,,06/30/2022,800000,975000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,8,Glen Park,94131,POINT (-122.43508350120415 37.738557949596256),1494411210932
201802020223,2,new construction wood frame,02/02/2018,5697,043,145,,Bronte,St,,,erect 2-story single family dwelling unit,filed,02/02/2018,02/02/2018,,,,,,2,,,,400000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.41010844238787 37.73774251971421),1495837510672
201802050353,2,new construction wood frame,02/05/2018,2607,037,284,,Roosevelt,Wy,,,"to erect 3 stories, 1 basement, type v-b, 2 units residential building.",complete,07/27/2020,02/05/2018,11/08/2018,07/27/2020,01/09/2019,,,3,,,10/23/2021,25000,540000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,8,Castro/Upper Market,94117,POINT (-122.44119418784157 37.765655931166606),1495890138913
201802050353,2,new construction wood frame,02/05/2018,2607,037,284,A,Roosevelt,Wy,,,"to erect 3 stories, 1 basement, type v-b, 2 units residential building.",complete,07/27/2020,02/05/2018,11/08/2018,07/27/2020,01/09/2019,,,3,,,10/23/2021,25000,540000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,8,Castro/Upper Market,94117,POINT (-122.44119418784157 37.765655931166606),1531122513446
201802050404,2,new construction wood frame,02/05/2018,3649,022,253,,Chattanooga,St,,,"(rear building) to erect 1 story, no basement, type v-b, garage building.",expired,11/17/2021,02/05/2018,03/20/2019,,04/08/2019,,,1,,,03/14/2020,80000,92500,,,prkng garage/private,0,2,,,,5,wood frame (5),Y,8,Noe Valley,94114,POINT (-122.42609317290376 37.75255089213107),1495966163948
201802060508,2,new construction wood frame,02/06/2018,5414,030,2212,,Lane,St,,,"(rear building) to erect 1 story, no basement, type v-a, storage building. 
** maher: n/a **",filed,02/06/2018,02/06/2018,,,,,,1,,,,7000,51000,,,storage shed,0,2,,,,5,wood frame (5),,10,Bayview Hunters Point,94124,POINT (-122.39344214921849 37.728409203181826),1496099182127
201802080768,1,new construction,02/08/2018,0667,020,1525,,Pine,St,,,"to erect 7 stories, one basement,type 1-b,15 unit residnetial with mix -used residential",filed,02/08/2018,02/08/2018,,,,,,7,,,,5000000,,,,apartments,15,2,,,,1,constr type 1,Y,3,Nob Hill,94109,POINT (-122.42082638965796 37.78932106084011),149646478365
201802060579,2,new construction wood frame,02/06/2018,7070,014,431,,Orizaba,Av,,,"erect a type v, 1-story, storage shed in rear of bldg.",complete,01/07/2020,02/06/2018,12/20/2018,01/07/2020,11/01/2019,,,1,,,12/15/2019,1000,1000,,,storage shed,,2,,,,,,Y,11,Oceanview/Merced/Ingleside,94132,POINT (-122.46290434892904 37.71673486431862),1496196220241
201802080799,2,new construction wood frame,02/08/2018,0076,020,1918,,Powell,St,,,"to erect 3 stories, 1 basement, type v-b, 2 unit residential.
** maher: n/a **",filed,02/08/2018,02/08/2018,,,,,,3,,,,250000,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,3,North Beach,94133,POINT (-122.4110138239329 37.80242483421128),1496505231040
201802141219,2,new construction wood frame,02/14/2018,6555,019,4250,,26th,St,,,"to erect 4 stories, 1 basement, type v-b, single family residence.",filed,02/14/2018,02/14/2018,,,,,,4,,,,1500000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,8,Noe Valley,94114,POINT (-122.43497162261286 37.74826878101466),1497081207404
201802161503,1,new construction,02/16/2018,3808,004,188,,Hooper,St,0,,"to erect 5 stories, no basement, type iii-b over i-a, 280 dwelling unit building for  residential student housing. (r-2,a-2,s-2) 
maher ordinance comply.",complete,04/08/2021,02/16/2018,08/27/2018,04/08/2021,12/17/2018,,,5,,,07/26/2024,28600000,32400000,,,apartments,280,3,,,,1,constr type 1,Y,10,Mission Bay,94107,POINT (-122.4003113024647 37.7678881885805),1497450482245
201802201736,2,new construction wood frame,02/20/2018,6342,035A,739,,Madrid,St,,,rear building for storage. erect 2-story storage in the rear yard not connected to the residential building,filed,02/20/2018,02/20/2018,,,,,,2,,,,50000,,,,storage shed,,2,,,,5,wood frame (5),,11,Excelsior,94112,POINT (-122.43538174634708 37.717755353786615),1497756201379
201802211851,1,new construction,02/21/2018,4022,028,681,,Florida,St,,,"100% affordable housing. priority plan review project. to erect a 9-story, 130 residential dwelling unit with 1 basement.",issued,10/23/2018,02/21/2018,10/23/2018,,10/21/2020,,,9,,,09/21/2024,38100000,40000000,,,apartments,130,2,,,,1,constr type 1,Y,9,Mission,94110,POINT (-122.41052127179816 37.76088213099601),1528962512600
201803062996,2,new construction wood frame,03/06/2018,1901,001,3601,,Lawton,St,,,"201803062986to erect 4 stories, 1 basement, type 1-a / v-a, 15 dwelling units mixed use/multi family,parking and reatil. (r-2,m,s-2)
** maher: disturbance of at least 50 cu. yd of soil. route to dph **",filed,03/06/2018,03/06/2018,,,,,,4,,,,7000000,,,,apartments,15,2,,,,5,wood frame (5),Y,4,Sunset/Parkside,94122,POINT (-122.50165408204342 37.756623082234945),1499508119568
201803073123,2,new construction wood frame,03/07/2018,3613,030,2985,,21st,St,,,"east side bldg - erect 4 stories, type 5-a, 3 dwelling units building. (new address will be 2999 21st st corner building)",filed,03/07/2018,03/07/2018,,,,,,4,,,,1300000,,,,apartments,3,2,,,,5,wood frame (5),Y,9,Mission,94110,POINT (-122.41425756931869 37.75713018090231),1499689436426
201803073112,2,new construction wood frame,03/07/2018,4162,026,828,,Arkansas,St,,,"erect new 4 story 1 basement, 2 residential units, type 5b building with 4th floor setback 18'10.5"" from front property line. solar under sep permit. sprinkler & sprinkler monitoring under sep permits.",filed,03/07/2018,03/07/2018,,,,,,4,,,,800000,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,10,Potrero Hill,94107,POINT (-122.39811774837247 37.75563798776157),1499677171751
201803073127,2,new construction wood frame,03/07/2018,3613,030,2985,,21st,St,,,"west side bldg - erect 4 stories, type 5-a, 3 dwelling units building. (new address will be 2997 21st st)",filed,03/07/2018,03/07/2018,,,,,,4,,,,1300000,,,,apartments,3,2,,,,5,wood frame (5),Y,9,Mission,94110,POINT (-122.41425756931869 37.75713018090231),1499706436426
201803194024,1,new construction,03/19/2018,3505,033,1615,,Market,St,,,"erect 4 stories office, assembly type iiia bldg w/ type ia basement",issued,03/27/2019,03/19/2018,03/27/2019,,10/08/2020,,,4,,,02/23/2025,3500000,6500000,,,office,0,2,,,,2,constr type 2,Y,6,Mission,94103,POINT (-122.42027898420758 37.77379587335783),1502007156266
201803224376,2,new construction wood frame,03/22/2018,0508,009,2042,,Greenwich,St,,,"to erect a type v, 4-story single family residence with no basements.",filed,03/22/2018,03/22/2018,,,,,,4,,,,691442,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,2,Marina,94123,POINT (-122.43339016200278 37.79953080735086),1501449496997
201803224376,2,new construction wood frame,03/22/2018,0508,009,2040,,Greenwich,St,0,,"to erect a type v, 4-story single family residence with no basements.",filed,03/22/2018,03/22/2018,,,,,,4,,,,691442,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,2,Marina,94123,POINT (-122.43339016200278 37.79953080735086),1501448302590
201803264615,2,new construction wood frame,03/26/2018,6631,033,461,,29th,St,,,"to erect a type v-a, 3-story plus 1 basement building with two-family dwelling units and one accessory dwelling unit (adu).",issued,02/23/2021,03/26/2018,02/23/2021,,02/16/2022,,,4,,,02/08/2024,1150000,1150000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,8,Noe Valley,94131,POINT (-122.43018244481884 37.74324009645129),1501791209570
201803305089,2,new construction wood frame,03/30/2018,1067,034,36,,Cook,St,,,"to erect 4 stories, no basement, type v-b, 2 units residential building.",issued,03/29/2021,03/30/2018,03/29/2021,,08/03/2021,,,4,,,03/13/2024,1000000,1236261,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,2,Presidio Heights,94118,POINT (-122.45206189156534 37.783019062345396),1610268518063
201803305089,2,new construction wood frame,03/30/2018,1067,034,38,,Cook,St,,,"to erect 4 stories, no basement, type v-b, 2 units residential building.",issued,03/29/2021,03/30/2018,03/29/2021,,08/03/2021,,,4,,,03/13/2024,1000000,1236261,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,2,Presidio Heights,94118,POINT (-122.45206189156534 37.783019062345396),1610269518064
201804045449,2,new construction wood frame,04/04/2018,3728,046,774,,Natoma,St,,,"to erect a type vb, 2 story- no basement, single family residence.",filed,04/04/2018,04/04/2018,,,,,,2,,,,100000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,6,South of Market,94103,POINT (-122.41341287088363 37.77588886559501),1502946470409
201804095869,2,new construction wood frame,04/09/2018,0759,001,950,,Golden Gate,Av,,,"to erect 1 story, 1 basement, type v-b, community center & storage. (a-3,s-2)
** maher: n/a **",issued,12/13/2018,04/09/2018,12/13/2018,,,,,1,,,11/22/2022,15000000,15000000,,,recreation bldg,0,2,,,,5,wood frame (5),,5,Western Addition,94102,POINT (-122.42546772775486 37.780868440781944),1503599379033
201804136327,1,new construction,04/13/2018,0345,017,361,,Turk,St,,,"to erect 9 stories, 1 basement, type 1-b, 146 units residential covered multi family dwellings with ground floor restaurant space. (r-2, a-2, a-3)
** maher: n/a **",issued,12/07/2018,04/13/2018,12/07/2018,,01/24/2020,,,9,,,11/05/2024,33000000,34000000,,,misc group residns.,146,2,,,,1,constr type 1,Y,6,Tenderloin,94102,POINT (-122.41488067228484 37.78235955812074),1504250501083
201804136335,1,new construction,04/13/2018,0345,002,145,,Leavenworth,St,,,"to erect 9 stories, 1 basement, type 1-b, 94 units residential covered multi family dwellings with ground floor restaurant tenant space . (r-2, a-2, a-3)
** maher: n/a **",issued,12/07/2018,04/13/2018,12/07/2018,,08/11/2020,,,9,,,11/05/2024,30000000,24000000,,,misc group residns.,98,2,,,,1,constr type 1,Y,6,Tenderloin,94102,POINT (-122.41432435693339 37.7823553265178),1504256511182
201804136325,1,new construction,04/13/2018,5000,036,83,,Harney,Wy,,,"to erect a 7 stories,no basement,type 1a/iiia/va- residential and mercantile building.(a-3,b,r-2,m)",filed,04/13/2018,04/13/2018,,,,,,7,,,,70000000,,,,apartments,176,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94124,POINT (-122.38544760918936 37.711196394000424),1504243511153
201804196818,1,new construction,04/19/2018,8711,020,691,,China Basin,St,,,"priority processing project. erect a new r-2,e,b 7 stories with 152 dwelling unit, no basement. residential,child developement center and art activity space. type 1a,iii,va",complete,10/20/2021,04/19/2018,10/29/2018,10/20/2021,03/07/2019,,,7,,,09/27/2024,90000000,90000000,,,apartments,152,2,,,,1,constr type 1,Y,6,Mission Bay,94158,POINT (-122.39247843821869 37.77135937498072),1504950511301
201804237037,1,new construction,04/23/2018,1159,004,709,,Lyon,St,,,"to erect 4 stories, 1 basement, type iii-a, 5 unit residential bldg. arch/mep/sprinkler/standpipe/alarm deferred.",issued,10/24/2019,04/23/2018,10/24/2019,,04/17/2020,,,4,,,09/22/2025,3445000,3500000,,,apartments,5,2,,,,3,constr type 3,Y,5,Lone Mountain/USF,94115,POINT (-122.44369260457842 37.77754216160929),150519390927
201804267437,2,new construction wood frame,04/26/2018,3212,023,350,,Ocean,Av,,,"to erect 5 stories, 1 basement, type v-a over i-a, 24 units residential & 1 retail building. (r-2, m)",filed,04/26/2018,04/26/2018,,,,,,5,,,,6000000,,,,apartments,24,2,,,,5,wood frame (5),Y,11,Outer Mission,94112,POINT (-122.44381840774089 37.72324840687868),1505756448175
201804257356,1,new construction,04/25/2018,5000,027,625,,Gilman,Av,,,"erect a new affordable housing with 156 units,ground fl retail,mixed-use residential,no basement, 6 story building. type 1a/3a. (r-2,m) **comply w/ maher 155-13**",filed,04/25/2018,04/25/2018,,,,,,6,,,,65000000,65000000,,,apartments,156,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94124,POINT (-122.38463758462885 37.714859433935445),1505639511313
201804267437,2,new construction wood frame,04/26/2018,3212,023,352,,Ocean,Av,,,"to erect 5 stories, 1 basement, type v-a over i-a, 24 units residential & 1 retail building. (r-2, m)",filed,04/26/2018,04/26/2018,,,,,,5,,,,6000000,,,,apartments,24,2,,,,5,wood frame (5),Y,11,Outer Mission,94112,POINT (-122.44381840774089 37.72324840687868),1505757155136
201804307779,1,new construction,04/30/2018,3753,122,999,,Folsom,St,,,"to erect 8 stories, no basement, type i-b, 95 units residential, retail  & parking, mixed use building. (r-2,m,s-2)",issued,03/26/2019,04/30/2018,03/26/2019,,,,,8,,,02/22/2025,25000000,27000000,,,apartments,95,2,,,,1,constr type 1,Y,6,South of Market,94107,POINT (-122.40508667758692 37.7784420499336),1506226511338
201804277640,1,new construction,04/27/2018,3755,023,1140,,Harrison,St,,,"to erect 7 stories, 1 basement, type iii-a over i-a, 371 units residential with mixed-use building. (r-2,b,a-2,a-3,s-2)",complete,11/30/2021,04/27/2018,12/05/2018,11/30/2021,07/16/2019,,,7,,,11/03/2024,80000000,95660000,,,apartments,371,2,,,,1,constr type 1,Y,6,South of Market,94103,POINT (-122.40783898198234 37.774983495985495),1506045434177
201805048238,1,new construction,05/04/2018,3703,053,527,,Stevenson,St,,,s,filed,05/04/2018,05/04/2018,,,,,,7,,,,6000000,,,,retail sales,0,2,,,,3,constr type 3,Y,6,South of Market,94103,POINT (-122.41019417884321 37.78116688548715),1506856164341
201805088480,1,new construction,05/08/2018,1081,019,2478,,Geary,Bl,,,"to erect 4 stories, 1 basement, type iii-a, 3 units residential building.",issued,01/06/2021,05/08/2018,01/06/2021,,02/01/2022,,,4,,,12/22/2023,750000,1185715,,,apartments,3,2,,,,3,constr type 3,Y,2,Presidio Heights,94115,POINT (-122.44411718960401 37.7830042419215),150722289161
201805108745,2,new construction wood frame,05/10/2018,1067,032,48,,Cook,St,,,"to erect 3 stories, no basement, single family dwelling. type v-b",filed,05/10/2018,05/10/2018,,,,,,3,,,,700000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,2,Presidio Heights,94118,POINT (-122.45203452147547 37.78288277978261),1507576505492
201805108747,2,new construction wood frame,05/10/2018,0280,017,824,,Hyde,St,,,"to erect a 5 stories, 14 dwelling unit residential with commerical, 
1 basement, type iiia/ia. comply w/ maher ord# 155-13.",complete,11/05/2020,05/10/2018,04/22/2019,11/05/2020,,,,5,,,04/01/2023,1500000,3412571,,,apartments,14,2,,,,1,constr type 1,,3,Nob Hill,94109,POINT (-122.41659184256456 37.78857857326855),1507579233534
201805159092,2,new construction wood frame,05/15/2018,1610,023,756,,35th,Av,,,"erect 4 story, type 5, 2 dwelling units, front building.",complete,02/25/2022,05/15/2018,08/16/2019,02/25/2022,06/12/2020,,,4,,,07/31/2022,800000,800000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,1,Outer Richmond,94121,POINT (-122.49477048076554 37.77478096565545),1564311515793
201805159092,2,new construction wood frame,05/15/2018,1610,023,758,,35th,Av,,,"erect 4 story, type 5, 2 dwelling units, front building.",complete,02/25/2022,05/15/2018,08/16/2019,02/25/2022,06/12/2020,,,4,,,07/31/2022,800000,800000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,1,Outer Richmond,94121,POINT (-122.49477048076554 37.77478096565545),1564312515792
201805149026,2,new construction wood frame,05/14/2018,1700,001,50,,Bowling Green,Dr,,,erect an one story type 5 construction recreation and office,complete,06/24/2021,05/14/2018,08/26/2019,06/24/2021,,,,1,,,08/05/2023,17013752,17013752,,,recreation bldg,0,2,,,,5,wood frame (5),,1,Golden Gate Park,94122,POINT (-122.48216695123797 37.76936858305024),1507960452125
201805159202,1,new construction,05/15/2018,3591,024,793,,South Van Ness,Av,,,"to erect 7 stories, no basement, type iii-a over i-a, 75 units residential, retail & parking. (r-2, a, m, s-1, s-2)
** maher: n/a **",issued,12/05/2018,05/15/2018,12/05/2018,,01/30/2020,,,7,,,11/03/2024,18500000,20050000,,,apartments,75,2,,,,1,constr type 1,Y,9,Mission,94110,POINT (-122.41669834522536 37.760673899546205),1508194160645
201805179469,2,new construction wood frame,05/17/2018,2706,025,66,,Mountain Spring,Av,,,"to erect 3 stories, no basement, type v-b construction single family dwelling. sprinkler under separate permit.",reinstated,06/15/2021,05/17/2018,03/17/2021,,,,,3,,,03/01/2024,1150000,1150000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,7,Twin Peaks,94114,POINT (-122.45028556808654 37.75835150165932),1508576142416
201805290328,2,new construction wood frame,05/29/2018,2620,097,88,,Museum,Wy,,,erect (n) 3-story accessory/garage. partial vacant lot,filed,05/29/2018,05/29/2018,,,,,,3,,,,325000,,,,fence/retaining wall,,2,,,,5,wood frame (5),Y,8,Castro/Upper Market,94114,POINT (-122.44035515021753 37.76436960297355),1509721139763
201805300419,2,new construction wood frame,05/30/2018,0186,013,1720,,Larkin,St,0,,"to erect a type-v,  5-story residential bldg with 5 dwelling units and 1  basement.",cancelled,02/10/2020,05/30/2018,,,,,,5,,,,250000,,,,apartments,5,2,,,,5,wood frame (5),,3,Russian Hill,94109,POINT (-122.41930039984913 37.79389166451369),1509872296042
201805300419,2,new construction wood frame,05/30/2018,0186,013,1722,,Larkin,St,,,"to erect a type-v,  5-story residential bldg with 5 dwelling units and 1  basement.",cancelled,02/10/2020,05/30/2018,,,,,,5,,,,250000,,,,apartments,5,2,,,,5,wood frame (5),,3,Russian Hill,94109,POINT (-122.41930039984913 37.79389166451369),1509874276568
201805300419,2,new construction wood frame,05/30/2018,0186,013,1724,,Larkin,St,,,"to erect a type-v,  5-story residential bldg with 5 dwelling units and 1  basement.",cancelled,02/10/2020,05/30/2018,,,,,,5,,,,250000,,,,apartments,5,2,,,,5,wood frame (5),,3,Russian Hill,94109,POINT (-122.41930039984913 37.79389166451369),1509875276569
201805310611,1,new construction,05/31/2018,3753,007,360,,05th,St,,,"to erect 8 stories, 1 basement, type i-b, 127 units residential units with commercial mixed use building (r-2,m,i,a-3,s-2)
** maher: n/a **",issued,12/21/2018,05/31/2018,12/21/2018,,05/04/2020,,,8,,,11/19/2024,35635000,35635000,,,apartments,127,2,,,,1,constr type 1,Y,6,South of Market,94107,POINT (-122.40270924383893 37.77941629243189),1510133166175
